Scenario ID,Scenario Name,Symbol,Assigned Cluster,Assignment Margin,SHAP::EBITDA Margin,SHAP::Return on Assets,SHAP::Asset Turnover,SHAP::Revenue per Employee,SHAP::Current Ratio,SHAP::Debt Ratio,SHAP::Free Cash Flow Margin,SHAP::Operating Cash Flow Margin
technology_revenue_25m,Technology companies with revenue >= $25M,AXTI,1,4.701941475082313,4.245816372241556,1.4597037560643544,0.26273329274503077,0.23722755590451103,0.05792728549796977,-0.03502430222569425,4.910803669860077,3.581817395711976
technology_revenue_25m,Technology companies with revenue >= $25M,BEEM,1,34.343951070898164,15.917841238243884,12.311965942097915,0.06285822488235078,0.22059792602278644,-0.007570417796844406,-0.06888997773009663,8.606295544849207,7.319916141046427
technology_revenue_25m,Technology companies with revenue >= $25M,BGIN,1,40.20269357865055,15.917841238243877,12.311965942097912,0.03435042642188556,-0.07635822093420332,-0.011369922859016737,-0.07745471418875001,13.893301638333515,8.229480742252786
technology_revenue_25m,Technology companies with revenue >= $25M,BL,0,17.879542720896858,1.1987464112750725,0.5847989111936042,-0.17771524560942742,-0.10836666575666987,0.025070346103722607,-0.07561629498109634,3.611548128599394,2.80201357935478
technology_revenue_25m,Technology companies with revenue >= $25M,BLKB,0,20.85396315904222,3.2408958567392667,1.69415833623632,-0.14540116875659137,-0.09673789414881273,0.07076255577247609,0.025667594427898288,3.354945859105569,2.6906084689486205
technology_revenue_25m,Technology companies with revenue >= $25M,BOXL,1,2.970183135032608,2.549008810413917,7.795776346063224,-0.13792275536572685,-0.04723675228184099,-0.015298829609467934,0.0468310025760139,1.100937974493942,1.6971508894600384
technology_revenue_25m,Technology companies with revenue >= $25M,BRUN,0,10.85925570031638,-4.481796281633951,-6.693724377934029,-0.19995025906202457,-0.10836666575666977,0.08197352155533229,-0.09666306529020803,6.863538700303631,5.475180577416818
technology_revenue_25m,Technology companies with revenue >= $25M,BSY,0,27.896268875673947,3.9143009158029676,2.6706689175900737,-0.16707176308936397,-0.165456430609736,0.08197352155533277,-0.027728981410900716,6.8465068585156885,4.724012286602411
technology_revenue_25m,Technology companies with revenue >= $25M,BTDR,1,4.42531761183702,-6.676725412439781,-0.8918803163743565,0.2550708536453785,-0.33920327735985917,-0.06245125520573547,0.03678818970254971,13.893301638333506,8.229480742252788
technology_revenue_25m,Technology companies with revenue >= $25M,BZAI,1,40.682372630464776,15.917841238243884,12.311965942097896,0.18651037869825488,0.20814376140705576,0.024922193358281372,-0.07072971320945272,13.893301638333508,8.229480742252786
technology_revenue_25m,Technology companies with revenue >= $25M,CAN,1,29.37872784060762,7.627223993618457,11.19537112296854,-0.032414258588187236,-0.34434132352118807,0.09661874519484424,-0.05230689287521417,12.67815926227508,8.229480742252795
technology_revenue_25m,Technology companies with revenue >= $25M,CBRS,1,7.775354338373891,6.032644081479412,-3.4530393926849796,0.25590362182617943,-0.42653872218611105,0.019525000427993378,-0.04594118511980144,13.893301638333517,1.5185628470151653
technology_revenue_25m,Technology companies with revenue >= $25M,CETX,1,12.057125422568076,7.894980269161101,12.311965942097913,-0.3480498110516304,0.13694395397883954,-0.0421310661498886,0.036965407274119504,0.9265485287628596,1.1589657492122483
technology_revenue_25m,Technology companies with revenue >= $25M,CHYM,1,13.733590538594239,10.851712063883895,12.311965942097904,-0.13490844821142706,-0.39774528967310135,0.17779223410749312,-0.0589739017617274,0.207801052039261,0.7950104368294131
technology_revenue_25m,Technology companies with revenue >= $25M,CIFR,1,33.94391661547027,15.917841238243879,6.090072430468761,0.28574948433938113,-0.6864251860505983,0.1291528475592792,0.10380697104073315,13.893301638333513,8.229480742252788
technology_revenue_25m,Technology companies with revenue >= $25M,CISO,1,13.057017019787986,-0.09973161787647111,10.345206869732472,-0.1130270268683232,0.18743691847220517,-0.08197352155533297,-0.04730060910942774,6.7472096829074335,6.138259874802905
technology_revenue_25m,Technology companies with revenue >= $25M,CLFD,0,13.529288179205821,0.18835321038479047,-0.7217208072919423,-0.13736824212491047,0.005747346671862635,-0.2373437189033206,0.07080101795856761,2.616249155811651,1.7255066659816354
technology_revenue_25m,Technology companies with revenue >= $25M,CORZ,1,13.05492938420396,10.668246676588513,3.860677422956921,0.2857494843393808,-0.17926633285994112,-0.04688645350560439,0.06735107648547427,13.893301638333512,-5.475180577416818
technology_revenue_25m,Technology companies with revenue >= $25M,CRDO,0,15.107432917205362,0.9512671262247367,2.226542355139894,-0.11578349462509095,0.045995424981895044,-0.3172161802145109,0.07340277663289699,0.9583428755866225,1.2658184827614456
technology_revenue_25m,Technology companies with revenue >= $25M,CREX,1,0.7202020109966982,1.111954905146367,1.6474033072549152,0.1860922710671253,0.1742605766674207,-0.06628746937521174,0.05376964115987029,4.203927013782676,3.4281453160110176
technology_revenue_25m,Technology companies with revenue >= $25M,CRNT,0,10.15287431992109,-0.5849541885507967,-0.08188344272452208,0.11537167605031262,-0.14086765933046524,-0.0014365785584348756,0.04533852136734634,0.43810935301387616,0.34413308793628755
technology_revenue_25m,Technology companies with revenue >= $25M,CRUS,0,29.65575844293947,3.6721903320750098,5.5389980985278555,-0.000949333652609935,0.2881219401071484,-0.36282815371221006,0.06333415623841132,6.2555421689688995,4.182285683669482
technology_revenue_25m,Technology companies with revenue >= $25M,CRWD,0,17.82002659705352,-1.0051090513856282,-0.34383221785114715,-0.1619941161748326,-0.07440573358575683,0.005211227940925073,0.05736791198064595,4.987260753752113,4.336464271659712
technology_revenue_25m,Technology companies with revenue >= $25M,CVLT,0,17.110322896100474,0.01650137713147748,1.3488112322410981,-0.077396927229104,-0.11786649916103469,-0.006854512683244746,-0.06474964564449946,3.7747181857388967,2.2180961349893873
