Scenario ID,Scenario Name,Selection Key,Run A,Run B,N Shared Companies,N Evaluated Companies,Pairwise Evaluation Coverage,ARI,NMI
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10003,10016,372,372,1.0,0.8990695154364999,0.8513617341910493
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10003,10017,375,375,1.0,0.545405179666564,0.5065329124181159
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10003,10018,386,386,1.0,0.8921225581585278,0.8315178650651848
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10003,10019,378,378,1.0,0.8000112569728995,0.7132571836627656
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10004,10005,373,373,1.0,0.8092318309258498,0.714191575009396
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10004,10006,370,370,1.0,0.585626349699428,0.5103457815704907
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10004,10007,374,374,1.0,0.5535200315469576,0.4843960935084904
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10004,10008,380,380,1.0,0.7289845039388908,0.7168370577629392
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10004,10009,375,375,1.0,0.7254393079186442,0.7010367849518944
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10004,10010,377,377,1.0,0.916939276256618,0.8698061593788912
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10004,10011,375,375,1.0,0.7612745289435162,0.7388876606800837
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10004,10012,377,377,1.0,0.7555428133291714,0.7344599746128413
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10004,10013,380,380,1.0,0.5547693695448991,0.490515441453063
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10004,10014,375,375,1.0,0.7092072997790007,0.6668889341710963
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10004,10015,378,378,1.0,0.9721666892600905,0.950270607151611
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10004,10016,372,372,1.0,0.8060195642884408,0.7176725484902556
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10004,10017,374,374,1.0,0.7105838824773762,0.6621366624152154
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10004,10018,377,377,1.0,0.9285150351346125,0.8674790425062564
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10004,10019,384,384,1.0,0.8220917665938753,0.72503302342059
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10005,10006,378,378,1.0,0.6809824713075024,0.6025546928974334
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10005,10007,379,379,1.0,0.7134899486577869,0.6840605545499141
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10005,10008,371,371,1.0,0.5587475740727983,0.47421614200723944
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10005,10009,381,381,1.0,0.5463595226240968,0.47003012176680886
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10005,10010,377,377,1.0,0.8311210303629851,0.7508905211485848
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10005,10011,375,375,1.0,0.552144824049275,0.4552341999418662
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10005,10012,373,373,1.0,0.5045487228763796,0.40812410442131675
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10005,10013,376,376,1.0,0.715515928098121,0.6626917000361212
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10005,10014,377,377,1.0,0.5667032491568392,0.47954060705075413
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10005,10015,367,367,1.0,0.7773579389616513,0.6793734454293675
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10005,10016,372,372,1.0,0.9323984091910216,0.8718680704662448
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10005,10017,385,385,1.0,0.4777216107078851,0.3908752036672221
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10005,10018,375,375,1.0,0.8432937511303161,0.796614824178889
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10005,10019,378,378,1.0,0.9626777980382837,0.9324015182000921
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10006,10007,376,376,1.0,0.974919470640742,0.9337999266719457
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10006,10008,374,374,1.0,0.8164752268154553,0.7241757512839855
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10006,10009,382,382,1.0,0.7742161438539247,0.6790866262071442
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10006,10010,377,377,1.0,0.5930102200225362,0.5281258243097217
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10006,10011,374,374,1.0,0.7653833258243582,0.6733622396833331
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10006,10012,370,370,1.0,0.7580617429672833,0.6553599015683752
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10006,10013,376,376,1.0,0.9756297203725999,0.943372898811366
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10006,10014,380,380,1.0,0.8442650574876425,0.7564884877365602
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10006,10015,375,375,1.0,0.546196602685139,0.48860066643633915
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10006,10016,379,379,1.0,0.6640922226131449,0.6012605884932578
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10006,10017,374,374,1.0,0.6730490681721529,0.5795201358272918
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10006,10018,376,376,1.0,0.5683032780889913,0.4734410614350203
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10006,10019,372,372,1.0,0.706151984271068,0.6067754627702698
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10007,10008,375,375,1.0,0.80721019837019,0.7100533283925234
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10007,10009,368,368,1.0,0.7826489535356548,0.6850182437179001
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10007,10010,368,368,1.0,0.5436984682723228,0.4872785708181175
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10007,10011,369,369,1.0,0.7624546922980037,0.6654081761379317
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10007,10012,383,383,1.0,0.7281491056142525,0.6251538405687929
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10007,10013,380,380,1.0,0.98782627475088,0.968007014106471
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10007,10014,373,373,1.0,0.8168250417928392,0.7200633864514818
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10007,10015,377,377,1.0,0.49695682669843466,0.46026925431962107
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10007,10016,372,372,1.0,0.6619801444147,0.6169749466616362
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10007,10017,382,382,1.0,0.6684748969146078,0.5719608445343951
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10007,10018,370,370,1.0,0.5317262692582087,0.46502527016771233
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10007,10019,373,373,1.0,0.7106669013725743,0.6428322300530153
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10008,10009,376,376,1.0,0.9868498642261352,0.9651651359799466
