Scenario ID,Scenario Name,Method,Method Type,Solution ID,Seed,Population,Variable,Kruskal-Wallis H,Kruskal-Wallis P-Value,Epsilon-Squared,Cluster Median Range,N Evaluated,Evaluation Coverage,Benjamini-Hochberg Adjusted P-Value
industrials_revenue_20m,Industrials companies with revenue >= $20M,Agglomerative,Traditional full-assignment,Agglomerative|K=3,,All eligible companies,Log10 MarketCap,46.48685234241043,8.04467073522559e-11,0.07915810025339934,1.2921637355465379,565,1.0,1.7714527477567459e-10
industrials_revenue_20m,Industrials companies with revenue >= $20M,Gaussian Mixture,Traditional full-assignment,Gaussian Mixture|K=2,,All eligible companies,Log10 Total Revenue,81.38943994679269,1.8534567393183402e-19,0.14278763756091065,0.9623594729828362,565,1.0,8.388425199340707e-19
industrials_revenue_20m,Industrials companies with revenue >= $20M,Gaussian Mixture,Traditional full-assignment,Gaussian Mixture|K=2,,All eligible companies,Log10 MarketCap,54.94232457801263,1.2411915076870842e-13,0.09581229942808638,0.8124675320564592,565,1.0,3.6077299823437915e-13
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=10,,All companies including noise,Log10 Total Revenue,100.8061386309357,1.042688404192624e-21,0.1743424931032722,1.2445255585977755,565,1.0,5.412049336047429e-21
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=10,,All companies including noise,Log10 MarketCap,62.48312961928809,1.732100862455946e-13,0.10603053408072743,1.206784302641113,565,1.0,4.96839457914995e-13
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=10,,HDBSCAN assigned subset,Log10 Total Revenue,21.599278285112096,2.0406866052182786e-05,0.042886823380989265,1.1347278623376038,460,1.0,3.026324353316903e-05
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=10,,HDBSCAN assigned subset,Log10 MarketCap,0.1783059740889712,0.9147056247594408,0.0,0.0614441129183767,460,1.0,0.9147056247594408
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,All companies including noise,Log10 Total Revenue,100.65798515704044,1.3880216602756778e-22,0.17554801629366626,1.5212724650799352,565,1.0,7.758685177951225e-22
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,All companies including noise,Log10 MarketCap,56.80751457907127,4.617479158017439e-13,0.09752226793429052,1.2862644605470734,565,1.0,1.1310229847728108e-12
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,Log10 Total Revenue,40.91433469250505,1.5905023581045215e-10,0.08195961949179682,1.5212724650799352,489,1.0,3.4329654858097593e-10
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,Log10 MarketCap,2.3456809938302285,0.12563064976281932,0.0027632053261400997,0.16780657627671047,489,1.0,0.13762553592107846
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,All companies including noise,Log10 Total Revenue,100.65798515704044,1.3880216602756778e-22,0.17554801629366626,1.5212724650799352,565,1.0,7.758685177951225e-22
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,All companies including noise,Log10 MarketCap,56.80751457907127,4.617479158017439e-13,0.09752226793429052,1.2862644605470734,565,1.0,1.1310229847728108e-12
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,HDBSCAN assigned subset,Log10 Total Revenue,40.91433469250505,1.5905023581045215e-10,0.08195961949179682,1.5212724650799352,489,1.0,3.4329654858097593e-10
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,HDBSCAN assigned subset,Log10 MarketCap,2.3456809938302285,0.12563064976281932,0.0027632053261400997,0.16780657627671047,489,1.0,0.13762553592107846
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,Log10 Total Revenue,87.2313064181387,8.612603943257099e-19,0.1501449312266287,1.4764140117324143,565,1.0,3.3527636779107993e-18
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,Log10 MarketCap,40.96884046875448,6.6394703061284316e-09,0.06768064254679942,0.9237434525237731,565,1.0,1.3158222970327256e-08
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,Log10 Total Revenue,109.58403050368354,1.348509668845107e-23,0.18998935918660168,1.4146368486873468,565,1.0,9.483067993813978e-23
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,Log10 MarketCap,82.35958228265554,9.568004652607215e-18,0.14146093098512574,1.3149550864920627,565,1.0,3.476375023780621e-17
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,Log10 Total Revenue,145.64870119235397,2.2873437350196e-31,0.2542757597011657,1.4951339196577367,565,1.0,4.9864093423427285e-30
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,Log10 MarketCap,99.53174163993981,1.9596441873690933e-21,0.17207084071290518,1.541628003905485,565,1.0,9.934940298754938e-21
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,Log10 Total Revenue,165.44585223206633,1.2239375647321748e-35,0.28956479898764054,1.5380151338655503,565,1.0,4.446973151860235e-34
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,Log10 MarketCap,132.45710262195462,1.5978121420665825e-28,0.23076132374679967,1.6570204752277284,565,1.0,2.0844281436950382e-27
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,2026.0,All eligible companies,Log10 Total Revenue,126.07839593670472,3.785202694906782e-27,0.21939108010107794,1.5704897474727098,565,1.0,3.7507917613167206e-26
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,2026.0,All eligible companies,Log10 MarketCap,118.04062468413622,2.0388880700576433e-25,0.20506350211075974,1.4355911583353809,565,1.0,1.5326813768019526e-24
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,2026.0,All eligible companies,Log10 Total Revenue,147.05530523292379,1.1374971954436156e-31,0.25678307528150407,1.5102979267306473,565,1.0,2.75527098451898e-30
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,2026.0,All eligible companies,Log10 MarketCap,155.17382107845447,2.0162963779176435e-33,0.27125458302754807,1.6699532703381852,565,1.0,6.279323005514947e-32
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,K-Means,Traditional full-assignment,K-Means|K=3,,All eligible companies,Log10 Total Revenue,78.16516448086689,1.0632862418274715e-17,0.1630945706228413,1.629102464520967,470,1.0,3.7999409953834223e-17
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,K-Means,Traditional full-assignment,K-Means|K=3,,All eligible companies,Log10 MarketCap,58.049976309833255,2.480891704967716e-13,0.12002136254782282,1.4611003972988268,470,1.0,6.580120092607333e-13
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Agglomerative,Traditional full-assignment,Agglomerative|K=3,,All eligible companies,Log10 Total Revenue,86.22987745685005,1.8854717191178652e-19,0.18036376329089945,1.4175437994585227,470,1.0,8.388425199340707e-19
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Agglomerative,Traditional full-assignment,Agglomerative|K=3,,All eligible companies,Log10 MarketCap,89.88254721762928,3.0356581399423846e-20,0.1881853259478143,1.5053938405705445,470,1.0,1.4386379880596518e-19
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Gaussian Mixture,Traditional full-assignment,Gaussian Mixture|K=2,,All eligible companies,Log10 Total Revenue,8.803296848655975,0.0030068670217912492,0.01667371121507687,0.25835896301111916,470,1.0,0.0038333158523420605
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Gaussian Mixture,Traditional full-assignment,Gaussian Mixture|K=2,,All eligible companies,Log10 MarketCap,11.015696981847896,0.0009034354953219893,0.021401061927025417,0.5014587138504023,470,1.0,0.0011653783312437496
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=5,,All companies including noise,Log10 Total Revenue,62.107228163056796,2.084150128650203e-13,0.12683954541428497,2.212585514949576,470,1.0,5.900580883710963e-13
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=5,,All companies including noise,Log10 MarketCap,39.4080783869847,1.4223479316769224e-08,0.07812892357722039,1.7919695639790296,470,1.0,2.6730331819445612e-08
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=5,,HDBSCAN assigned subset,Log10 Total Revenue,39.72112889622302,2.3695531399729296e-09,0.09453917016597249,2.212585514949576,402,1.0,4.919643662039035e-09
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=5,,HDBSCAN assigned subset,Log10 MarketCap,15.4494316868454,0.00044177235459182996,0.03370784883921153,1.7919695639790296,402,1.0,0.0005884584433855741
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,All companies including noise,Log10 Total Revenue,56.84530047653451,4.531060285221638e-13,0.11744175690906748,1.3692219265421155,470,1.0,1.1310229847728108e-12
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,All companies including noise,Log10 MarketCap,37.77965264954537,6.25536510408924e-09,0.07661595856433698,1.135839960266443,470,1.0,1.251073020817848e-08
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,Log10 Total Revenue,17.33898045234556,3.1270621643931654e-05,0.042219587732159065,0.561497464520869,389,1.0,4.514566568461656e-05
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,Log10 MarketCap,1.3114790650072337,0.25212703712713014,0.0008048554651349707,0.0939531746827722,389,1.0,0.26811558094494814
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,All companies including noise,Log10 Total Revenue,56.84530047653451,4.531060285221638e-13,0.11744175690906748,1.3692219265421155,470,1.0,1.1310229847728108e-12
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,All companies including noise,Log10 MarketCap,37.77965264954537,6.25536510408924e-09,0.07661595856433698,1.135839960266443,470,1.0,1.251073020817848e-08
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,HDBSCAN assigned subset,Log10 Total Revenue,17.33898045234556,3.1270621643931654e-05,0.042219587732159065,0.561497464520869,389,1.0,4.514566568461656e-05
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,HDBSCAN assigned subset,Log10 MarketCap,1.3114790650072337,0.25212703712713014,0.0008048554651349707,0.0939531746827722,389,1.0,0.26811558094494814
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,Log10 Total Revenue,76.6512009063309,1.6038423522671148e-16,0.1580497873526414,1.8077319530735156,470,1.0,5.297539890821683e-16
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,Log10 MarketCap,84.56032830562003,3.2249959273179544e-18,0.17502216374596574,1.5738709174338332,470,1.0,1.2121536416470931e-17
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,Log10 Total Revenue,88.4223164132413,4.779580957736142e-19,0.1833096918739084,1.5409540143215477,470,1.0,2.0037474015124596e-18
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,Log10 MarketCap,95.73766242051579,1.2816796639618332e-20,0.19900785927149311,1.6272457495338752,470,1.0,6.209025927637325e-20
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,Log10 Total Revenue,41.188975166373275,5.962694353156417e-09,0.08195059048577956,1.3878008683546437,470,1.0,1.2148293168113074e-08
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,Log10 MarketCap,56.28877689112642,3.645171956318144e-12,0.11435359847881206,1.8568488824508673,470,1.0,8.364710383972163e-12
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,Log10 Total Revenue,25.825385904736567,1.0374941881304708e-05,0.04898151481703126,0.9045823993004554,470,1.0,1.5598188483616734e-05
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,Log10 MarketCap,66.0079502565236,3.0530221103725485e-14,0.13521019368352705,1.5060397576488889,470,1.0,9.645780000887182e-14
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,2026.0,All eligible companies,Log10 Total Revenue,81.05522375318367,1.82252949514111e-17,0.1675004801570465,1.7814602010151486,470,1.0,6.408248870012291e-17
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,2026.0,All eligible companies,Log10 MarketCap,106.57266233137375,5.995461526866603e-23,0.22225893204157457,1.9094583814855461,470,1.0,3.532461115829512e-22
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,2026.0,All eligible companies,Log10 Total Revenue,85.45920395018496,2.068162650317327e-18,0.17695108143816515,1.743080583724458,470,1.0,7.909815048582057e-18
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,2026.0,All eligible companies,Log10 MarketCap,106.6440739914608,5.787067882646526e-23,0.22241217594734078,1.8686712411311195,470,1.0,3.5043911067137294e-22
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Agglomerative,Traditional full-assignment,Agglomerative|K=2,,All eligible companies,Log10 Total Revenue,33.58107378296146,6.835460048803156e-09,0.019758079916895974,0.4303190387820237,1651,1.0,1.3424597212964758e-08
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Agglomerative,Traditional full-assignment,Agglomerative|K=2,,All eligible companies,Log10 MarketCap,0.3476127271542282,0.5554676281504058,0.0,0.026743223201943778,1651,1.0,0.5711884100791909
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,K-Means,Traditional full-assignment,K-Means|K=2,,All eligible companies,Log10 Total Revenue,32.03191864338647,1.516601204395623e-08,0.0188186286497189,0.39974139151735066,1651,1.0,2.8258039534892806e-08
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,K-Means,Traditional full-assignment,K-Means|K=2,,All eligible companies,Log10 MarketCap,0.020945637933436956,0.8849271478950572,0.0,0.042747589908653794,1651,1.0,0.8890051531848963
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Gaussian Mixture,Traditional full-assignment,Gaussian Mixture|K=2,,All eligible companies,Log10 Total Revenue,10.773630356888763,0.0010295637293210407,0.005927004461424356,0.0525714024421049,1651,1.0,0.001320264076423452
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Gaussian Mixture,Traditional full-assignment,Gaussian Mixture|K=2,,All eligible companies,Log10 MarketCap,31.197635204835933,2.3304980161452582e-08,0.018312695697292863,0.19612698058194056,1651,1.0,4.3054963349124265e-08
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=5,,All companies including noise,Log10 Total Revenue,20.298230936243154,3.9110661006639794e-05,0.011103295471021332,0.606740131055421,1651,1.0,5.5007252254499844e-05
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=5,,All companies including noise,Log10 MarketCap,5.097138935891053,0.07819344425936306,0.001879331878574668,0.1759720312994677,1651,1.0,0.08786686004402654
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=5,,HDBSCAN assigned subset,Log10 Total Revenue,19.51595986743297,9.976267291254182e-06,0.012246005203328683,0.5076468982073035,1514,1.0,1.510296020481536e-05
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=5,,HDBSCAN assigned subset,Log10 MarketCap,0.07370203871232661,0.7860209617744043,0.0,0.021354245334691768,1514,1.0,0.7932989336426858
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=10,,All companies including noise,Log10 Total Revenue,26.01225533137142,2.2465212132391235e-06,0.014570543283599163,0.689480600394619,1651,1.0,3.5233210394685536e-06
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=10,,All companies including noise,Log10 MarketCap,5.613984738591171,0.06038633935169041,0.002192951904484934,0.2797125410699923,1651,1.0,0.07077538698208875
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=10,,HDBSCAN assigned subset,Log10 Total Revenue,26.19489897812567,3.086367352342641e-07,0.016456498352792732,0.6760573735582209,1533,1.0,5.021105095602207e-07
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=10,,HDBSCAN assigned subset,Log10 MarketCap,0.5509850155995082,0.45791549641479046,0.0,0.0948510963086786,1533,1.0,0.4776343455427001
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=15,,All companies including noise,Log10 Total Revenue,31.87966005049846,1.19514273971338e-07,0.018130861681127708,0.6906689187952946,1651,1.0,2.0041624404424373e-07
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=15,,All companies including noise,Log10 MarketCap,5.518847356574952,0.06332825529306649,0.0021352229105430533,0.32274441300349643,1651,1.0,0.07266084028362366
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=15,,HDBSCAN assigned subset,Log10 Total Revenue,32.375928556203824,1.2705058063589803e-08,0.02040047370364358,0.6763595284430508,1540,1.0,2.4084370937935452e-08
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=15,,HDBSCAN assigned subset,Log10 MarketCap,1.5586264441162712,0.21186644862782322,0.0003632161535216327,0.14163057914157484,1540,1.0,0.22752160493037174
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,All companies including noise,Log10 Total Revenue,20.298230936243154,3.9110661006639794e-05,0.011103295471021332,0.606740131055421,1651,1.0,5.5007252254499844e-05
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,All companies including noise,Log10 MarketCap,5.097138935891053,0.07819344425936306,0.001879331878574668,0.1759720312994677,1651,1.0,0.08786686004402654
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,Log10 Total Revenue,19.51595986743297,9.976267291254182e-06,0.012246005203328683,0.5076468982073035,1514,1.0,1.510296020481536e-05
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,Log10 MarketCap,0.07370203871232661,0.7860209617744043,0.0,0.021354245334691768,1514,1.0,0.7932989336426858
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,Log10 Total Revenue,26.01225533137142,2.2465212132391235e-06,0.014570543283599163,0.689480600394619,1651,1.0,3.5233210394685536e-06
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,Log10 MarketCap,5.613984738591171,0.06038633935169041,0.002192951904484934,0.2797125410699923,1651,1.0,0.07077538698208875
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,HDBSCAN assigned subset,Log10 Total Revenue,26.19489897812567,3.086367352342641e-07,0.016456498352792732,0.6760573735582209,1533,1.0,5.021105095602207e-07
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,HDBSCAN assigned subset,Log10 MarketCap,0.5509850155995082,0.45791549641479046,0.0,0.0948510963086786,1533,1.0,0.4776343455427001
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,Log10 Total Revenue,31.87966005049846,1.19514273971338e-07,0.018130861681127708,0.6906689187952946,1651,1.0,2.0041624404424373e-07
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,Log10 MarketCap,5.518847356574952,0.06332825529306649,0.0021352229105430533,0.32274441300349643,1651,1.0,0.07266084028362366
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,HDBSCAN assigned subset,Log10 Total Revenue,32.375928556203824,1.2705058063589803e-08,0.02040047370364358,0.6763595284430508,1540,1.0,2.4084370937935452e-08
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,HDBSCAN assigned subset,Log10 MarketCap,1.5586264441162712,0.21186644862782322,0.0003632161535216327,0.14163057914157484,1540,1.0,0.22752160493037174
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,All companies including noise,Log10 Total Revenue,20.298230936243154,3.9110661006639794e-05,0.011103295471021332,0.606740131055421,1651,1.0,5.5007252254499844e-05
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,All companies including noise,Log10 MarketCap,5.097138935891053,0.07819344425936306,0.001879331878574668,0.1759720312994677,1651,1.0,0.08786686004402654
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,HDBSCAN assigned subset,Log10 Total Revenue,19.51595986743297,9.976267291254182e-06,0.012246005203328683,0.5076468982073035,1514,1.0,1.510296020481536e-05
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,HDBSCAN assigned subset,Log10 MarketCap,0.07370203871232661,0.7860209617744043,0.0,0.021354245334691768,1514,1.0,0.7932989336426858
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=10,,All companies including noise,Log10 Total Revenue,26.01225533137142,2.2465212132391235e-06,0.014570543283599163,0.689480600394619,1651,1.0,3.5233210394685536e-06
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=10,,All companies including noise,Log10 MarketCap,5.613984738591171,0.06038633935169041,0.002192951904484934,0.2797125410699923,1651,1.0,0.07077538698208875
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=10,,HDBSCAN assigned subset,Log10 Total Revenue,26.19489897812567,3.086367352342641e-07,0.016456498352792732,0.6760573735582209,1533,1.0,5.021105095602207e-07
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=10,,HDBSCAN assigned subset,Log10 MarketCap,0.5509850155995082,0.45791549641479046,0.0,0.0948510963086786,1533,1.0,0.4776343455427001
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,Log10 Total Revenue,31.87966005049846,1.19514273971338e-07,0.018130861681127708,0.6906689187952946,1651,1.0,2.0041624404424373e-07
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,Log10 MarketCap,5.518847356574952,0.06332825529306649,0.0021352229105430533,0.32274441300349643,1651,1.0,0.07266084028362366
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,HDBSCAN assigned subset,Log10 Total Revenue,32.375928556203824,1.2705058063589803e-08,0.02040047370364358,0.6763595284430508,1540,1.0,2.4084370937935452e-08
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,HDBSCAN assigned subset,Log10 MarketCap,1.5586264441162712,0.21186644862782322,0.0003632161535216327,0.14163057914157484,1540,1.0,0.22752160493037174
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,Log10 Total Revenue,20.298230936243154,3.9110661006639794e-05,0.011103295471021332,0.606740131055421,1651,1.0,5.5007252254499844e-05
