Scenario ID,Scenario Name,Sampling Seed,Method,Selection Objective,Configuration ID,Selected K,Min Cluster Size,Min Samples,Selected Metric,Winner-Runner-Up Margin,Full-Sample Configuration ID,Forced Full-Sample Configuration Metric,Selection Regret
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10005,Agglomerative,Maximum common-space Silhouette,Agglomerative|K=3,3,,,0.43511923592127866,0.02400178270156733,Agglomerative|K=3,0.43511923592127866,0.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10005,Gaussian Mixture,Maximum common-space Silhouette,Gaussian Mixture|K=3,3,,,0.3049503992958224,0.02260751293472668,Gaussian Mixture|K=2,0.2823428863610957,0.02260751293472668
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10005,Full-assignment traditional comparison,Maximum common-space Silhouette,Agglomerative|K=3,3,,,0.43511923592127866,0.005938746729974742,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10005,Gaussian Mixture,Minimum AIC,Gaussian Mixture|K=10,10,,,4470.21735071498,240.35581168649696,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10005,Gaussian Mixture,Minimum BIC,Gaussian Mixture|K=4,4,,,6019.739209516127,38.15042104365966,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10005,HDBSCAN,HDBSCAN separation leader,HDBSCAN|mcs=10|ms=5,3,10.0,5.0,0.45921065520152826,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10005,HDBSCAN,HDBSCAN coverage leader,HDBSCAN|mcs=10|ms=5,3,10.0,5.0,0.824468085106383,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10005,HDBSCAN,HDBSCAN balanced frontier leader,HDBSCAN|mcs=10|ms=5,3,10.0,5.0,0.824468085106383,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10006,K-Means,Maximum common-space Silhouette,K-Means|K=2,2,,,0.45444339853223636,0.024019070851899027,K-Means|K=3,0.43042432768033734,0.024019070851899027
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10006,Agglomerative,Maximum common-space Silhouette,Agglomerative|K=3,3,,,0.4395751774395064,0.0011460055860141871,Agglomerative|K=3,0.4395751774395064,0.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10006,Gaussian Mixture,Maximum common-space Silhouette,Gaussian Mixture|K=2,2,,,0.2420703057605811,0.026848820820957936,Gaussian Mixture|K=2,0.2420703057605811,0.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10006,Full-assignment traditional comparison,Maximum common-space Silhouette,K-Means|K=2,2,,,0.45444339853223636,0.01486822109272995,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10006,Gaussian Mixture,Minimum AIC,Gaussian Mixture|K=10,10,,,4877.7234103380815,48.55312572099683,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10006,Gaussian Mixture,Minimum BIC,Gaussian Mixture|K=5,5,,,6089.460492993654,90.90569513463561,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10006,HDBSCAN,HDBSCAN separation leader,HDBSCAN|mcs=15|ms=5,2,15.0,5.0,0.4662208111905416,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10006,HDBSCAN,HDBSCAN coverage leader,HDBSCAN|mcs=10|ms=5,3,10.0,5.0,0.8723404255319149,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10006,HDBSCAN,HDBSCAN balanced frontier leader,HDBSCAN|mcs=10|ms=5,3,10.0,5.0,0.8723404255319149,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10007,K-Means,Maximum common-space Silhouette,K-Means|K=2,2,,,0.4714276155178336,0.03234016082765756,K-Means|K=3,0.439087454690176,0.03234016082765756
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10007,Agglomerative,Maximum common-space Silhouette,Agglomerative|K=3,3,,,0.3967823687588577,0.027839014069660994,Agglomerative|K=3,0.3967823687588577,0.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10007,Gaussian Mixture,Maximum common-space Silhouette,Gaussian Mixture|K=2,2,,,0.2600202759747621,0.0935604723450705,Gaussian Mixture|K=2,0.2600202759747621,0.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10007,Full-assignment traditional comparison,Maximum common-space Silhouette,K-Means|K=2,2,,,0.4714276155178336,0.07464524675897588,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10007,Gaussian Mixture,Minimum AIC,Gaussian Mixture|K=10,10,,,4669.649328012051,94.29219539870701,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10007,Gaussian Mixture,Minimum BIC,Gaussian Mixture|K=3,3,,,6088.932045186897,26.4061383617136,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10007,HDBSCAN,HDBSCAN separation leader,HDBSCAN|mcs=10|ms=5,3,10.0,5.0,0.4826704881218719,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10007,HDBSCAN,HDBSCAN coverage leader,HDBSCAN|mcs=10|ms=5,3,10.0,5.0,0.8617021276595744,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10007,HDBSCAN,HDBSCAN balanced frontier leader,HDBSCAN|mcs=10|ms=5,3,10.0,5.0,0.8617021276595744,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10008,K-Means,Maximum common-space Silhouette,K-Means|K=2,2,,,0.4558145297863493,0.0016565507957393977,K-Means|K=3,0.4541579789906099,0.0016565507957393977
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10008,Agglomerative,Maximum common-space Silhouette,Agglomerative|K=2,2,,,0.5112861560964903,0.041807735408533,Agglomerative|K=3,0.4694784206879573,0.041807735408533
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10008,Gaussian Mixture,Maximum common-space Silhouette,Gaussian Mixture|K=2,2,,,0.2583534227791914,0.05988658080881712,Gaussian Mixture|K=2,0.2583534227791914,0.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10008,Full-assignment traditional comparison,Maximum common-space Silhouette,Agglomerative|K=2,2,,,0.5112861560964903,0.05547162631014102,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10008,Gaussian Mixture,Minimum AIC,Gaussian Mixture|K=9,9,,,4688.375752123471,72.51941835522666,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10008,Gaussian Mixture,Minimum BIC,Gaussian Mixture|K=5,5,,,6124.703669033457,30.119349526222322,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10008,HDBSCAN,HDBSCAN separation leader,HDBSCAN|mcs=10|ms=5,3,10.0,5.0,0.49933114302740855,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10008,HDBSCAN,HDBSCAN coverage leader,HDBSCAN|mcs=10|ms=5,3,10.0,5.0,0.8776595744680851,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10008,HDBSCAN,HDBSCAN balanced frontier leader,HDBSCAN|mcs=10|ms=5,3,10.0,5.0,0.8776595744680851,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10009,K-Means,Maximum common-space Silhouette,K-Means|K=3,3,,,0.36913695268834845,0.025028037146877458,K-Means|K=3,0.36913695268834845,0.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10009,Agglomerative,Maximum common-space Silhouette,Agglomerative|K=2,2,,,0.4612226521559997,0.07643194119951863,Agglomerative|K=3,0.3847907109564811,0.07643194119951863
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10009,Gaussian Mixture,Maximum common-space Silhouette,Gaussian Mixture|K=2,2,,,0.2434392837159246,0.10957456578972657,Gaussian Mixture|K=2,0.2434392837159246,0.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10009,Full-assignment traditional comparison,Maximum common-space Silhouette,Agglomerative|K=2,2,,,0.4612226521559997,0.09208569946765127,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10009,Gaussian Mixture,Minimum AIC,Gaussian Mixture|K=10,10,,,4530.473164922729,216.16506285552714,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10009,Gaussian Mixture,Minimum BIC,Gaussian Mixture|K=3,3,,,5909.484236150767,66.51783667179188,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10009,HDBSCAN,HDBSCAN separation leader,HDBSCAN|mcs=10|ms=10,2,10.0,10.0,0.4592806803069139,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10009,HDBSCAN,HDBSCAN coverage leader,HDBSCAN|mcs=10|ms=5,2,10.0,5.0,0.8643617021276596,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10009,HDBSCAN,HDBSCAN balanced frontier leader,HDBSCAN|mcs=10|ms=5,2,10.0,5.0,0.8643617021276596,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10010,K-Means,Maximum common-space Silhouette,K-Means|K=2,2,,,0.4311155934309642,0.022599579446715534,K-Means|K=3,0.40851601398424864,0.022599579446715534
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10010,Agglomerative,Maximum common-space Silhouette,Agglomerative|K=3,3,,,0.3253931135353057,0.03220349668108469,Agglomerative|K=3,0.3253931135353057,0.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10010,Gaussian Mixture,Maximum common-space Silhouette,Gaussian Mixture|K=2,2,,,0.24736981325381788,0.0815642216372088,Gaussian Mixture|K=2,0.24736981325381788,0.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10010,Full-assignment traditional comparison,Maximum common-space Silhouette,K-Means|K=2,2,,,0.4311155934309642,0.10572247989565847,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10010,Gaussian Mixture,Minimum AIC,Gaussian Mixture|K=10,10,,,4766.501337943608,109.71726291876257,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10010,Gaussian Mixture,Minimum BIC,Gaussian Mixture|K=3,3,,,6111.3697599724765,28.665141827529624,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10010,HDBSCAN,HDBSCAN separation leader,HDBSCAN|mcs=15|ms=5,2,15.0,5.0,0.4698124842724666,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10010,HDBSCAN,HDBSCAN coverage leader,HDBSCAN|mcs=10|ms=5,3,10.0,5.0,0.8351063829787234,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10010,HDBSCAN,HDBSCAN balanced frontier leader,HDBSCAN|mcs=10|ms=5,3,10.0,5.0,0.8351063829787234,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10011,K-Means,Maximum common-space Silhouette,K-Means|K=2,2,,,0.4530768053739773,0.02643906985059058,K-Means|K=3,0.42663773552338674,0.02643906985059058
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10011,Agglomerative,Maximum common-space Silhouette,Agglomerative|K=2,2,,,0.48729665323009824,0.05242754089636903,Agglomerative|K=3,0.4348691123337292,0.05242754089636903
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10011,Gaussian Mixture,Maximum common-space Silhouette,Gaussian Mixture|K=2,2,,,0.2743392389859089,0.11240236358371372,Gaussian Mixture|K=2,0.2743392389859089,0.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10011,Full-assignment traditional comparison,Maximum common-space Silhouette,Agglomerative|K=2,2,,,0.48729665323009824,0.03421984785612092,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10011,Gaussian Mixture,Minimum AIC,Gaussian Mixture|K=10,10,,,4614.87848716051,138.92855463345313,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10011,Gaussian Mixture,Minimum BIC,Gaussian Mixture|K=5,5,,,6069.226347097465,13.573704780713342,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10011,HDBSCAN,HDBSCAN separation leader,HDBSCAN|mcs=15|ms=5,2,15.0,5.0,0.47748619575425705,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10011,HDBSCAN,HDBSCAN coverage leader,HDBSCAN|mcs=10|ms=5,3,10.0,5.0,0.8829787234042553,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10011,HDBSCAN,HDBSCAN balanced frontier leader,HDBSCAN|mcs=10|ms=5,3,10.0,5.0,0.8829787234042553,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10012,K-Means,Maximum common-space Silhouette,K-Means|K=2,2,,,0.43387431570433965,0.017630446649905318,K-Means|K=3,0.41624386905443433,0.017630446649905318
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10012,Agglomerative,Maximum common-space Silhouette,Agglomerative|K=2,2,,,0.4951405797622737,0.08005120416998196,Agglomerative|K=3,0.41508937559229175,0.08005120416998196
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10012,Gaussian Mixture,Maximum common-space Silhouette,Gaussian Mixture|K=2,2,,,0.2614844255198903,0.06386925740319482,Gaussian Mixture|K=2,0.2614844255198903,0.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10012,Full-assignment traditional comparison,Maximum common-space Silhouette,Agglomerative|K=2,2,,,0.4951405797622737,0.06126626405793406,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10012,Gaussian Mixture,Minimum AIC,Gaussian Mixture|K=10,10,,,4794.939922566057,18.92684956211906,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10012,Gaussian Mixture,Minimum BIC,Gaussian Mixture|K=5,5,,,6001.332003058587,43.56126522150862,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10012,HDBSCAN,HDBSCAN separation leader,HDBSCAN|mcs=10|ms=10,2,10.0,10.0,0.49843285677022914,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10012,HDBSCAN,HDBSCAN coverage leader,HDBSCAN|mcs=10|ms=5,3,10.0,5.0,0.8670212765957447,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10012,HDBSCAN,HDBSCAN balanced frontier leader,HDBSCAN|mcs=10|ms=10,2,10.0,10.0,0.7925531914893617,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10013,K-Means,Maximum common-space Silhouette,K-Means|K=2,2,,,0.38989310145756323,0.0008321371256551635,K-Means|K=3,0.38906096433190807,0.0008321371256551635
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10013,Agglomerative,Maximum common-space Silhouette,Agglomerative|K=3,3,,,0.35642274165581067,0.018005259673187946,Agglomerative|K=3,0.35642274165581067,0.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10013,Gaussian Mixture,Maximum common-space Silhouette,Gaussian Mixture|K=2,2,,,0.25758735137730215,0.02974411221644488,Gaussian Mixture|K=2,0.25758735137730215,0.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10013,Full-assignment traditional comparison,Maximum common-space Silhouette,K-Means|K=2,2,,,0.38989310145756323,0.03347035980175256,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10013,Gaussian Mixture,Minimum AIC,Gaussian Mixture|K=10,10,,,4666.093930110557,22.924327725119838,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10013,Gaussian Mixture,Minimum BIC,Gaussian Mixture|K=6,6,,,5822.406793519937,85.73869348439166,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10013,HDBSCAN,HDBSCAN separation leader,HDBSCAN|mcs=10|ms=10,2,10.0,10.0,0.4904637272352726,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10013,HDBSCAN,HDBSCAN coverage leader,HDBSCAN|mcs=10|ms=5,2,10.0,5.0,0.8936170212765957,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10013,HDBSCAN,HDBSCAN balanced frontier leader,HDBSCAN|mcs=10|ms=5,2,10.0,5.0,0.8936170212765957,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10014,K-Means,Maximum common-space Silhouette,K-Means|K=3,3,,,0.3521041780482989,0.025197532009938406,K-Means|K=3,0.3521041780482989,0.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10014,Agglomerative,Maximum common-space Silhouette,Agglomerative|K=3,3,,,0.3279999850907117,0.022303383968664325,Agglomerative|K=3,0.3279999850907117,0.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10014,Gaussian Mixture,Maximum common-space Silhouette,Gaussian Mixture|K=2,2,,,0.2070298057954527,0.06749867863983913,Gaussian Mixture|K=2,0.2070298057954527,0.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10014,Full-assignment traditional comparison,Maximum common-space Silhouette,K-Means|K=3,3,,,0.3521041780482989,0.0241041929575872,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10014,Gaussian Mixture,Minimum AIC,Gaussian Mixture|K=10,10,,,4668.799075853778,99.386948550944,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10014,Gaussian Mixture,Minimum BIC,Gaussian Mixture|K=4,4,,,5915.333739747068,11.065798450454167,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10014,HDBSCAN,HDBSCAN separation leader,HDBSCAN|mcs=10|ms=5,2,10.0,5.0,0.4577757246403825,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10014,HDBSCAN,HDBSCAN coverage leader,HDBSCAN|mcs=10|ms=5,2,10.0,5.0,0.848404255319149,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10014,HDBSCAN,HDBSCAN balanced frontier leader,HDBSCAN|mcs=10|ms=5,2,10.0,5.0,0.848404255319149,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10015,K-Means,Maximum common-space Silhouette,K-Means|K=3,3,,,0.4047295601377651,0.033273842647336294,K-Means|K=3,0.4047295601377651,0.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10015,Agglomerative,Maximum common-space Silhouette,Agglomerative|K=2,2,,,0.4301848782223672,0.02623464597222025,Agglomerative|K=3,0.4039502322501469,0.02623464597222025
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10015,Gaussian Mixture,Maximum common-space Silhouette,Gaussian Mixture|K=3,3,,,0.2673163020002208,0.02251666298434543,Gaussian Mixture|K=2,0.24479963901587534,0.02251666298434543
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10015,Full-assignment traditional comparison,Maximum common-space Silhouette,Agglomerative|K=2,2,,,0.4301848782223672,0.025455318084602052,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10015,Gaussian Mixture,Minimum AIC,Gaussian Mixture|K=10,10,,,4427.492185662701,178.80638623886716,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10015,Gaussian Mixture,Minimum BIC,Gaussian Mixture|K=2,2,,,5926.802787275181,14.69462277763887,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10015,HDBSCAN,HDBSCAN separation leader,HDBSCAN|mcs=10|ms=10,2,10.0,10.0,0.47267121507412085,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10015,HDBSCAN,HDBSCAN coverage leader,HDBSCAN|mcs=10|ms=5,2,10.0,5.0,0.8670212765957447,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10015,HDBSCAN,HDBSCAN balanced frontier leader,HDBSCAN|mcs=10|ms=5,2,10.0,5.0,0.8670212765957447,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10016,K-Means,Maximum common-space Silhouette,K-Means|K=2,2,,,0.4445195248326838,0.0003922717656735242,K-Means|K=3,0.4441272530670103,0.0003922717656735242
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10016,Agglomerative,Maximum common-space Silhouette,Agglomerative|K=2,2,,,0.4829940163815994,0.026251334264161652,Agglomerative|K=3,0.45674268211743774,0.026251334264161652
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10016,Gaussian Mixture,Maximum common-space Silhouette,Gaussian Mixture|K=3,3,,,0.31037473938518884,0.017124490272571846,Gaussian Mixture|K=2,0.293250249112617,0.017124490272571846
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10016,Full-assignment traditional comparison,Maximum common-space Silhouette,Agglomerative|K=2,2,,,0.4829940163815994,0.03847449154891558,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10016,Gaussian Mixture,Minimum AIC,Gaussian Mixture|K=10,10,,,4700.225362713432,135.40786411054978,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10016,Gaussian Mixture,Minimum BIC,Gaussian Mixture|K=4,4,,,6142.42816840592,75.05729294286084,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10016,HDBSCAN,HDBSCAN separation leader,HDBSCAN|mcs=15|ms=5,2,15.0,5.0,0.5044610514962709,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10016,HDBSCAN,HDBSCAN coverage leader,HDBSCAN|mcs=10|ms=5,3,10.0,5.0,0.8457446808510638,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10016,HDBSCAN,HDBSCAN balanced frontier leader,HDBSCAN|mcs=10|ms=5,3,10.0,5.0,0.8457446808510638,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10017,K-Means,Maximum common-space Silhouette,K-Means|K=2,2,,,0.4401449507536432,0.009661094872095988,K-Means|K=3,0.4304838558815472,0.009661094872095988
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10017,Agglomerative,Maximum common-space Silhouette,Agglomerative|K=3,3,,,0.3673446951880001,0.03285341435050487,Agglomerative|K=3,0.3673446951880001,0.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10017,Gaussian Mixture,Maximum common-space Silhouette,Gaussian Mixture|K=3,3,,,0.28241127039943276,0.05458692407197682,Gaussian Mixture|K=2,0.22782434632745593,0.05458692407197682
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10017,Full-assignment traditional comparison,Maximum common-space Silhouette,K-Means|K=2,2,,,0.4401449507536432,0.07280025556564307,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10017,Gaussian Mixture,Minimum AIC,Gaussian Mixture|K=10,10,,,4797.3809037438805,154.7806676533428,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10017,Gaussian Mixture,Minimum BIC,Gaussian Mixture|K=6,6,,,6034.459033316244,113.13433759180316,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10017,HDBSCAN,HDBSCAN separation leader,HDBSCAN|mcs=10|ms=10,2,10.0,10.0,0.4862437069451446,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10017,HDBSCAN,HDBSCAN coverage leader,HDBSCAN|mcs=10|ms=5,3,10.0,5.0,0.8776595744680851,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10017,HDBSCAN,HDBSCAN balanced frontier leader,HDBSCAN|mcs=15|ms=5,2,15.0,5.0,0.8430851063829787,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10018,K-Means,Maximum common-space Silhouette,K-Means|K=2,2,,,0.45812605087871633,0.02167528177232453,K-Means|K=3,0.4364507691063918,0.02167528177232453
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10018,Agglomerative,Maximum common-space Silhouette,Agglomerative|K=3,3,,,0.3757249314496481,0.026163261020612172,Agglomerative|K=3,0.3757249314496481,0.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10018,Gaussian Mixture,Maximum common-space Silhouette,Gaussian Mixture|K=2,2,,,0.24479348549669136,0.031629629102764234,Gaussian Mixture|K=2,0.24479348549669136,0.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10018,Full-assignment traditional comparison,Maximum common-space Silhouette,K-Means|K=2,2,,,0.45812605087871633,0.08240111942906825,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10018,Gaussian Mixture,Minimum AIC,Gaussian Mixture|K=10,10,,,4457.13656223071,77.86353088397209,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10018,Gaussian Mixture,Minimum BIC,Gaussian Mixture|K=5,5,,,5979.960808852147,19.498656662637586,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10018,HDBSCAN,HDBSCAN separation leader,HDBSCAN|mcs=10|ms=10,2,10.0,10.0,0.5954048051474343,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10018,HDBSCAN,HDBSCAN coverage leader,HDBSCAN|mcs=10|ms=10,2,10.0,10.0,0.8590425531914894,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10018,HDBSCAN,HDBSCAN balanced frontier leader,HDBSCAN|mcs=10|ms=10,2,10.0,10.0,0.8590425531914894,,,,
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10019,K-Means,Maximum common-space Silhouette,K-Means|K=3,3,,,0.4079917972677846,0.02381659101870154,K-Means|K=3,0.4079917972677846,0.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10019,Agglomerative,Maximum common-space Silhouette,Agglomerative|K=3,3,,,0.42462168275731826,0.016500613934245567,Agglomerative|K=3,0.42462168275731826,0.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10019,Gaussian Mixture,Maximum common-space Silhouette,Gaussian Mixture|K=2,2,,,0.2707224480544008,0.04601853172126502,Gaussian Mixture|K=2,0.2707224480544008,0.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,10019,Full-assignment traditional comparison,Maximum common-space Silhouette,Agglomerative|K=3,3,,,0.42462168275731826,0.016629885489533647,,,
